price,ram_capacity,internal_memory,processor_speed,battery_capacity,primary_camera_rear,primary_camera_front,num_cores,num_rear_cameras,screen_size,resolution_width,resolution_height,fast_charging_available
69562.92632727195,12,213,3.257263026800626,4788,85,59,8,4,6.863988585582233,1467,3236,1
27573.477762754945,7,125,2.2143829362026652,5045,36,31,8,3,6.560527320746091,1089,2669,1
34711.60767934854,6,141,2.361556658363197,5049,40,22,8,3,6.691763077653948,1080,2400,1
13415.878347354506,3,74,1.757318975499786,3840,25,17,8,2,6.7,1050,2357,0
59595.01864771576,9,329,3.009850631041579,5045,98,52,8,4,6.630516956633467,1444,3200,1
66464.18384600182,9,130,2.78785669187354,5244,103,34,8,4,6.895242028123807,1440,3238,1
16037.54028575725,4,45,2.0901912747350817,4833,21,12,8,2,6.571054968414619,1080,2316,0
60572.13223199684,9,235,2.8950093977287215,4956,89,52,8,4,6.896807835578732,1467,3200,1
48238.96566082415,12,294,3.1747757831322074,4906,105,32,8,4,6.5,1525,3366,1
17369.484104202897,4,59,1.9652028415159393,4479,31,13,8,2,6.340474906807702,1080,2393,0
53112.66691413485,9,272,3.225710656070605,5095,86,54,8,4,7.08436506828336,1440,3384,1
34707.08975184868,6,97,2.173833310096257,5334,37,22,8,2,6.843363427655026,1142,2400,1
56871.51260578474,10,250,3.170651595718278,4999,99,41,8,4,6.732846033258049,1440,3200,1
16258.767435594185,3,76,2.160265954312057,4134,17,12,8,3,6.567304418113915,1039,2231,0
23226.257919321564,4,141,2.577627552296988,4934,42,44,8,3,6.9,1080,2674,1
65670.26103916117,11,219,3.0096338484196417,4620,68,38,8,4,6.551459285905115,1440,3365,1
13186.689825562707,4,57,1.6027879498826993,4496,28,13,7,3,6.4565073421448504,1080,2367,0
36379.76068861415,7,94,2.2295024158738026,4599,44,26,8,3,6.6989711182233265,1081,2589,1
40314.18099527751,6,77,2.522667520265394,4718,46,46,8,3,6.5641480172221325,1095,2400,1
47632.39328276205,12,245,2.9449278468840525,4959,74,41,8,4,6.748614832473504,1451,3232,1
15795.701875194896,5,80,2.166603208693902,4161,31,14,8,2,6.4670533826012395,1080,2346,0
13149.088439917155,5,71,2.2156257612405006,4397,22,20,8,2,6.237656983093595,1080,2400,0
11646.698371831137,4,70,1.8048126900897514,4093,15,21,8,2,6.559073246225282,1013,2400,0
67462.63797371088,8,282,3.3290219438479864,5127,96,52,8,4,6.860410511311574,1440,3294,1
69672.07048374049,9,196,2.844184723283999,4920,115,47,8,4,6.806359381674543,1440,3200,1
32922.499951086866,6,148,2.528434068218746,4773,48,22,8,3,6.118462681295333,1080,2434,1
20682.326600552115,5,117,2.200619927563887,5008,43,48,8,4,6.757426636881305,1080,2400,1
73605.84145807597,11,164,2.998850047403955,5109,118,33,8,4,6.563321481418739,1455,3317,1
15741.852090712857,4,59,1.8846032045493577,4317,19,17,8,1,6.4960321385771485,1080,2400,0
12229.754410136638,5,81,2.150104957636934,4823,23,8,8,2,6.7,1080,2400,0
64360.88950131608,8,322,3.2618118368076576,5082,123,57,8,4,7.1,1466,3200,1
54609.69626429952,11,239,3.1773612885147475,5136,82,54,8,4,6.656572043870248,1482,3308,1
14537.384065542352,4,72,1.8216245365823784,4113,19,17,7,2,6.471681772919466,1080,2400,0
37294.29520283294,7,121,2.7031559186678615,5354,58,28,8,2,6.795142292697559,1084,2468,1
26637.182043268123,7,121,2.471746697489993,4778,51,27,8,3,6.617076524189546,1080,2406,1
32464.01636823142,5,202,2.4501841900534242,4684,46,21,8,3,6.5862604497420785,1100,2400,1
13443.888445383001,3,49,2.015320582903618,4718,29,13,8,2,6.491804780928076,996,2400,0
65137.6396597838,11,228,2.9601070009136294,5046,111,59,8,3,6.607750624483816,1515,3220,1
38495.840625391575,7,77,2.3102469879609204,4408,56,30,8,3,6.546286039341375,1110,2400,1
64178.28394089404,9,281,3.031105091761525,5483,96,49,8,4,6.825041544083002,1444,3307,1
31648.529319727244,5,153,2.4347576812326563,4583,56,32,8,2,6.352890991234688,1080,2442,1
26059.290146783977,7,147,2.165603271864992,4463,51,42,8,3,6.561484095387376,1080,2400,1
63607.01601635411,13,267,2.809836144374934,5124,107,53,8,4,6.5,1442,3200,1
31748.207380308726,7,170,2.232642043104553,4624,42,36,8,3,6.824126671484546,1087,2458,1
67522.92516532382,11,173,3.446364827421467,4619,96,46,8,4,6.658639829877824,1440,3301,1
28698.876660299058,5,144,2.3911965735789527,4804,33,24,8,4,6.9,1133,2400,1
24580.15808072685,7,117,2.7444774767461513,4621,64,40,8,3,6.568295305242507,1080,2400,1
13639.292471437413,5,82,2.2727516862309636,4645,12,18,8,2,6.427183854176707,1034,2362,0
17252.833791569043,4,79,2.2660493749181905,4388,27,20,8,2,6.212566472873979,1080,2400,0
45000.0,9,280,2.740609137157276,5070,88,62,8,4,6.769649283739572,1440,3274,1
15324.925795147063,4,34,1.9479337925193225,4162,17,18,8,1,6.569152630000742,1057,2400,0
45000.0,8,275,2.9192854421028844,4770,90,59,8,4,7.00659706912029,1440,3222,1
24523.3572983384,5,116,2.630973641104392,5231,41,40,8,2,6.7928145943587905,1107,2400,1
14634.775514228724,3,71,1.916592234230574,4457,20,21,8,2,6.0920945192668645,1049,2400,0
32190.471213872745,5,132,2.3552662394788317,4607,36,34,8,3,6.687909525410962,1106,2400,1
62847.808865176565,9,169,2.95905563574513,5438,101,45,8,3,6.699957839844123,1440,3200,1
15144.32568940985,5,70,2.273106182898307,4684,21,10,8,2,6.46581309870967,1039,2300,0
64169.159906478555,8,311,2.6,4725,83,56,8,4,6.954144830298627,1440,3200,1
67273.26912585998,9,309,2.8248967835245358,4763,64,64,8,4,6.572581995361454,1440,3274,1
22508.355467282774,7,107,2.4543311631886278,5595,45,26,8,3,6.8285562781199625,1080,2400,1
31670.073447293755,7,132,2.003316767827503,4757,58,35,8,3,6.731631136240031,1080,2577,1
67910.80469238444,8,300,2.7261392047670907,5072,79,43,8,4,6.690525881514346,1440,3200,1
18960.804956796303,4,90,1.8513831708911541,4539,18,11,8,2,6.363870324835481,1039,2303,0
52861.54429702446,8,208,3.1429583780586294,5143,82,50,8,4,7.1,1565,3291,1
32766.721009017198,5,179,2.2787644750191354,4927,47,24,8,3,6.379997638560459,1080,2400,1
57229.374255845134,9,291,2.8551051397503473,5483,123,34,8,3,6.888067878565499,1440,3200,1
54892.71621233454,11,256,2.6783066448884814,5301,100,60,8,4,6.51363966677375,1440,3346,1
14280.993655566868,3,67,1.9911530264518693,4238,20,13,8,2,6.4541360174121545,1035,2400,0
17259.828635997957,4,51,1.8862200109764848,4552,16,16,8,3,6.610367471952509,1080,2378,0
59070.53591681661,11,327,2.9820322872870832,4933,116,43,8,4,7.00810445454682,1440,3375,1
35715.138635000425,7,88,2.131024121851226,5437,43,32,8,2,6.517590104190589,1122,2466,1
27389.733426004314,8,151,2.4742614039126627,5361,44,29,8,2,6.5563024777950325,1123,2400,1
37804.561710308095,5,145,2.0777155329345494,4772,44,30,8,3,6.292387855181816,1201,2400,1
14981.078247258383,3,72,1.8989514074066083,5060,29,11,8,2,6.7,1071,2400,0
17225.28533374416,3,64,1.769402440706713,5136,28,20,7,2,6.105193720642671,1080,2400,0
70178.14688608052,9,274,3.398943870348885,4338,84,43,8,4,6.996765819343605,1525,3200,1
20335.15174077375,6,202,2.6321218168925835,4925,46,16,8,3,6.603240721162471,1084,2400,1
60443.89153464354,11,223,3.21472702947348,5088,80,59,8,4,6.955491549745704,1458,3200,1
13203.804699964712,4,84,1.7022678292108318,4797,25,11,8,2,6.113348613070789,1080,2400,0
22901.263614802483,6,176,2.0,5676,59,40,8,3,6.82770277373687,1144,2400,1
37089.22013350441,7,64,2.322209033376898,5472,32,31,8,3,6.659474485483488,1080,2534,1
54353.228856875925,9,148,3.02313787126343,4713,69,55,8,4,6.687249076282458,1448,3200,1
9924.746495661471,4,83,1.806307772831636,4355,12,11,8,2,6.169640867018789,1080,2260,0
33661.446349241545,6,141,2.3273007857147703,4582,37,33,8,4,6.137526153719609,1080,2400,1
55704.73691710759,10,203,2.84701521687274,4965,90,41,8,4,6.886890975661239,1496,3200,1
10408.461307933128,4,47,1.9041899036623477,4503,24,14,8,1,6.627640638949468,1080,2400,0
17384.588003379653,3,42,1.9784564033539596,4437,24,18,8,2,6.698165960779133,1080,2317,0
8723.694689237345,4,68,2.0049250018839118,4444,20,23,8,2,6.4886224863248385,1080,2337,0
15503.826886205004,4,50,1.9261332041232175,4972,25,13,8,2,6.439529925705222,1002,2400,0
30348.13674995174,6,143,2.6918262898522545,4687,39,20,8,4,6.552596423735613,1080,2400,1
67018.61084594438,8,240,2.933452357144058,5036,94,53,8,4,6.8094960119349155,1440,3214,1
16600.532455019485,4,101,2.177707549008232,4370,22,18,7,1,6.071588445413387,1080,2400,0
68433.52588903582,11,174,3.3625520694553956,5086,102,35,8,4,6.764272535140566,1472,3200,1
13795.756714628955,3,41,2.1313648655275768,4625,26,14,8,1,6.4483916458376,1080,2227,0
36510.73922619666,6,100,2.19111469638519,5505,45,31,8,3,6.5447739027674885,1080,2400,1
14307.28784541548,4,59,1.9283490062896524,4554,26,18,8,2,6.4436044046736125,1075,2384,0
55171.63668128088,12,136,2.8138415481766335,5020,94,32,8,4,6.707092855000882,1440,3255,1
55977.37599618174,11,308,3.1095186943765674,5073,111,33,8,4,6.841153205688309,1456,3351,1
61653.966779409006,10,312,3.156067764575276,5001,102,58,8,4,6.644429327541375,1449,3200,1
72451.09423622215,14,195,2.6887822147863365,4791,88,51,8,4,7.1,1449,3200,1
56881.629098945545,9,261,3.290822330850058,5291,72,46,8,4,6.853134166673642,1440,3392,1
34849.658300420975,7,103,2.6222141967616563,4736,49,38,8,4,6.66561830388714,1092,2471,1
19515.02456804905,4,50,1.70042140499079,4087,19,17,8,2,6.347374474207947,1080,2307,0
10131.139315748927,4,61,2.080532845941451,4364,29,22,7,3,6.466149918676716,1080,2400,0
52698.68085166409,10,230,2.934535130258825,4872,90,53,8,4,6.832356793554681,1481,3260,1
59588.573805817665,9,188,3.2075670896330775,4989,144,43,8,4,6.789114134676508,1440,3200,1
68158.08729449326,10,234,3.1537229021144366,4977,69,44,8,4,6.972422970351654,1490,3374,1
15373.075897856746,4,56,2.0798884549387266,4599,15,19,8,1,6.499256358740544,1080,2400,0
60864.08823689817,10,281,3.108612835345779,5307,105,57,8,4,6.961434735411048,1470,3200,1
28084.257402061867,8,129,2.5081820005524875,4967,49,27,8,3,6.408845202489026,1080,2400,1
63415.40391220911,10,191,3.1372144566098963,5019,91,48,8,4,6.561666834551391,1440,3200,1
29923.89440532805,6,138,2.4210106257772344,4579,40,40,8,3,6.610057247886474,1111,2542,1
14057.776877273176,3,51,2.1773607307173646,4076,32,16,8,2,6.533060371531592,1080,2364,0
12029.175932041555,3,59,2.0102790528500516,4751,17,17,8,3,6.291652144258682,1046,2241,0
17280.49869890263,6,77,1.8210635585587758,4880,44,15,8,2,6.301250184474106,1058,2400,0
30716.435069656098,7,144,2.5488996560422112,5100,37,28,8,3,6.289974129410549,1105,2400,1
53496.22693127213,10,236,3.221768970832482,4972,95,49,8,4,6.811673107577309,1440,3200,1
14156.354840431812,4,63,1.6358008688700987,4669,18,16,8,3,6.167496297805753,1080,2400,0
20000.0,7,128,2.110313808856381,4977,57,29,8,3,6.127447071661708,1080,2618,1
21456.82495268139,6,127,2.3903497787665193,5110,50,30,8,3,6.537171480505386,1154,2519,1
18793.875860904023,4,61,2.0296445748026994,4817,18,16,8,1,6.4842951233319726,1074,2400,0
29400.060372347383,6,87,2.2727824549350086,5203,53,43,8,3,6.448629805909195,1080,2400,1
49254.08354018218,10,329,2.842446151388371,4885,104,46,8,4,6.8366352851053955,1508,3200,1
48513.96053842671,11,293,3.0205036482127534,5486,80,45,8,4,6.865418278893059,1474,3200,1
38887.73044641373,6,141,2.5505199914135765,5115,41,39,8,3,6.9,1080,2400,1
23816.986770592634,5,66,2.1239754792150873,4816,63,36,8,3,6.410175013102422,1143,2450,1
66029.31455171152,9,354,2.988305403239761,5353,98,44,8,4,6.579079254298819,1440,3200,1
11479.424714374958,4,54,1.7893729291702032,4759,30,9,7,2,6.195996263478034,1020,2385,0
50782.3572839933,13,249,2.883694556235859,4951,73,52,8,4,6.833199064705804,1440,3267,1
12440.395452658318,3,72,1.8939279838118874,4053,29,16,7,2,6.61621337751492,1080,2400,0
31248.91245218037,6,141,2.6089512068947442,5648,46,29,8,4,6.733560767108024,1080,2400,1
62449.77714638399,10,204,3.2283542904666094,5084,90,54,8,4,6.938388441847157,1444,3309,1
13976.38180613798,2,32,2.195443690541391,4939,32,11,8,2,6.571999470028842,1080,2400,0
67067.48927068194,8,155,2.9569701131515553,4986,86,57,8,4,6.86200121453475,1440,3200,1
57184.786683685685,11,128,3.034401260044627,4761,117,37,8,4,6.841831794538927,1440,3200,1
12999.577473610441,3,65,1.9376138655841066,4136,23,13,8,3,6.284606202412052,1008,2400,0
11072.504057092256,4,61,2.3061058764332083,4918,35,15,8,1,6.283521014831428,1080,2321,0
14152.11484677893,5,77,1.7372057366386613,4629,25,19,8,3,6.450269984407439,1080,2399,0
31022.025692645304,7,122,2.5271448543892445,5068,61,22,8,3,6.420229767663556,1080,2400,1
64476.92136257484,11,257,2.7759764075359445,4810,120,44,8,4,6.874017307942056,1440,3200,1
63961.44326283359,9,314,2.6230925522462623,5216,73,52,8,4,6.66860751138255,1440,3200,1
31592.070882335163,6,124,2.291611782752486,4968,56,33,8,2,6.582928917337469,1080,2400,1
57435.39138626868,11,287,2.9323278143826874,4926,89,44,8,4,6.800061796424282,1522,3200,1
13021.319735183111,5,97,2.3552224308639245,4423,24,19,8,2,6.308295865667767,1080,2400,0
34687.48915384002,5,154,2.400684767104512,5246,54,39,8,3,6.700936527399655,1204,2486,1
15404.910329970882,6,71,2.4,4803,21,9,8,2,6.557408683460081,1080,2400,0
48840.82701644456,11,344,3.2090462992007476,4943,88,41,8,3,6.614010149035864,1473,3203,1
35600.49395870693,6,130,2.481723092587973,5095,37,22,8,3,6.674870878358186,1080,2403,1
54151.53235671837,8,152,3.2019303017925873,5238,101,43,8,4,6.775482045392613,1440,3200,1
58175.641370820296,12,312,2.6800337777699403,5371,97,32,8,4,6.8958767328139725,1440,3200,1
15378.542042641857,4,48,1.886636931131983,4367,19,23,8,2,6.62276192231063,1080,2400,0
25672.4136665286,7,80,2.7024667394545236,5361,46,16,8,3,6.820839857072138,1080,2400,1
60439.496202310394,10,128,3.0432793500462223,4978,85,43,8,3,6.689466663520493,1440,3200,1
32616.671493640602,6,109,2.2691213587096875,5017,60,21,8,3,6.812163669532112,1080,2605,1
13086.74549263977,4,54,2.378898473979978,4005,26,16,8,2,6.7,1061,2400,0
34547.76843682245,5,101,2.476993285158167,5159,37,38,8,2,6.31708888333912,1100,2400,1
17935.677234421528,3,76,1.960183993553334,4141,23,12,8,2,6.469294256028159,1080,2347,0
18661.706741143582,4,75,2.301436296798672,4415,24,15,8,2,6.309939985366634,1077,2400,0
50608.063061325694,8,128,3.5,4895,83,51,8,4,6.686536970657795,1490,3200,1
63599.38614696965,10,260,3.0655640480920567,4726,117,51,8,4,6.830629491793355,1440,3200,1
18052.838414195987,4,76,1.9990399362174058,4229,29,16,8,2,6.359686052561576,1067,2202,0
12872.511475179781,5,73,2.2678617002788695,4682,32,15,8,2,6.3689388327844005,1012,2375,0
25601.250728974814,4,111,2.5570729759299677,5011,61,32,8,3,6.542995192029613,1080,2400,1
39591.731004894114,6,132,2.112955010861024,5200,52,48,8,2,6.641491364400689,1172,2400,1
70399.77934148429,9,276,2.9058661202395943,4826,111,41,8,3,6.7756811453868595,1440,3200,1
63037.81492091043,9,261,3.254311141814555,5124,91,38,8,4,6.953618622899852,1513,3270,1
16883.232289007472,4,96,1.9051466144474907,4282,24,23,8,2,6.457383532285273,1038,2400,0
67350.09237243864,9,234,3.115475162015419,5200,79,36,8,4,6.719332721611962,1448,3301,1
16280.105397525655,4,68,1.9546212746561251,4601,25,17,8,2,5.997272570439769,1080,2374,0
59267.91261093695,9,230,2.6307229656652344,4799,131,34,8,4,6.690615332195761,1478,3258,1
16759.739040859622,5,88,2.4,3754,26,21,8,3,6.222564375429658,1080,2384,0
26721.469035620437,7,127,2.5440277940415155,4747,40,40,8,2,6.764403451472658,1134,2451,1
49921.926347306,12,248,3.355108135303482,4766,91,55,8,4,6.795286283444096,1485,3293,1
14337.162088894698,3,32,1.5523845240976413,4917,29,17,7,2,6.134813040664415,1070,2400,0
26987.41641728298,6,109,2.5275818245168153,5212,42,35,8,4,6.870606906263334,1080,2400,1
59960.45752301796,8,310,3.0764126528601765,5015,77,60,8,4,6.841700937277024,1501,3437,1
31399.50123702426,5,212,2.5132417583540705,5338,49,32,8,3,6.7930811013501184,1080,2400,1
16935.911294470923,3,62,2.2299862438045737,4235,20,12,8,2,6.7,1079,2336,0
26517.585454157826,5,89,2.0255240718572685,5767,41,48,8,3,6.9,1080,2400,1
11699.87066213791,3,76,1.7566734270361406,4787,24,24,8,2,6.7,1080,2394,0
67178.00776810409,8,128,3.0625820776870594,5187,108,32,8,4,6.657503025421511,1480,3200,1
13933.160615109124,4,55,2.1402684492398403,4318,26,18,8,2,6.556801305967206,1080,2400,0
47328.34811502965,8,289,3.0946142813207858,5134,98,55,8,4,6.749730488086023,1440,3498,1
66699.11497799553,12,245,3.2917283190584303,4971,105,45,8,4,7.1,1450,3288,1
17114.938441119317,4,57,1.8510100048807256,3884,31,18,8,2,6.7,1060,2400,0
12720.494734222011,3,58,1.9014520700490092,4488,14,16,8,1,5.919229185436876,1069,2226,0
13976.214851380242,3,51,2.260742678660605,4332,25,25,8,2,6.2022212181884635,966,2352,0
28828.82655749119,7,126,2.5389768701443534,5049,48,38,8,3,6.499761143748155,1080,2400,1
31124.247347055818,5,153,2.3814722364452416,5137,52,38,8,3,6.477316489939037,1080,2409,1
64878.74616282497,9,184,3.259725007981025,4599,114,55,8,4,6.662891803122992,1469,3333,1
25511.415109055124,7,102,2.5415962637949026,4602,32,39,8,3,6.530765511214954,1081,2544,1
53188.45778916519,9,317,3.1391510377563647,4833,96,49,8,4,6.772436966249041,1440,3290,1
31914.86888680741,5,195,2.7792114817691065,4934,61,26,8,2,6.57498661246186,1080,2400,1
35239.978401209446,7,135,2.2507029626907755,5490,45,31,8,2,6.6994324829322895,1100,2400,1
16034.81200708019,3,47,2.192072496813293,4344,23,24,8,2,6.143368486201111,1045,2400,0
18758.65422592477,4,58,2.2444141033011284,4664,33,12,7,2,6.7,1080,2399,0
63333.293632444685,12,214,3.160555818142419,4789,96,45,8,4,6.5,1440,3200,1
77756.02023707604,10,281,3.4073320133028986,5105,72,33,8,4,6.863460608623501,1440,3200,1
65035.20575267849,9,216,3.125535343345026,4987,135,36,8,4,6.772742505052948,1484,3200,1
33154.1444255915,7,64,2.43675487531284,5843,51,26,8,2,6.555105008062106,1088,2400,1
31835.918764548027,5,122,2.2343951399736004,4602,53,40,8,2,6.531500038296014,1142,2400,1
18105.787688738248,3,68,1.7666794274088535,4178,22,15,7,2,6.7,1070,2400,0
27115.975789190295,7,101,2.562291281114695,5221,41,28,8,3,6.497414768591937,1080,2520,1
33794.059168316984,6,79,2.519459487228382,5213,64,31,8,3,6.886411970417648,1119,2702,1
47559.485847698714,10,263,2.7751503458769426,5128,107,32,8,4,7.062269835584229,1440,3200,1
14264.389974944415,5,32,2.1130738684727306,4405,31,15,7,2,6.377631809530891,1080,2348,0
17060.413220384035,4,61,1.5896495313980332,4618,24,17,8,2,6.074966896831446,1080,2350,0
46995.90113804263,11,234,2.689403809637716,4674,90,54,8,4,6.84147673346504,1463,3211,1
32540.923968018007,7,154,2.6204477166480658,4777,44,32,8,3,6.700428204227624,1080,2456,1
29391.72358777178,7,148,2.373687805437839,4767,43,32,8,3,6.434498851004427,1143,2442,1
18511.36289208436,4,79,1.8245841395824622,4416,26,27,7,2,6.344783888084908,1080,2376,0
40837.05129649506,5,89,2.417309892044161,5297,52,31,8,3,6.469847136965024,1080,2446,1
40117.515244415554,6,154,2.253207485462614,5076,36,35,8,3,6.299090400658611,1174,2400,1
60676.74452895039,8,284,2.9714894696327665,5173,90,49,8,4,6.522391460823147,1440,3200,1
31636.130772641616,8,164,2.676084786806263,5339,64,40,8,2,6.780148658965898,1114,2400,1
52915.124662391594,10,251,2.9977048287135744,4973,126,52,8,4,6.903816358883459,1440,3200,1
73820.77424672345,10,223,3.084095258162743,5483,107,54,8,4,6.775138238961116,1440,3200,1
67767.37565093861,9,313,3.2140198422803237,4790,64,44,8,4,7.0405321565236285,1440,3200,1
24236.10761840501,5,95,2.7044794836163315,4985,58,38,8,3,6.429817501503511,1080,2567,1
49206.789579582524,12,385,3.1778550348697747,5213,71,44,8,4,6.713999048776082,1496,3379,1
20510.60551117979,6,77,1.7117394974866642,4291,16,13,8,3,6.7,1080,2400,0
15328.209469323787,5,73,2.23957018537883,4681,17,14,7,2,6.3086432551215985,1080,2400,0
58068.92720997674,11,250,2.865325670970669,5145,98,36,8,4,6.568598690771192,1444,3200,1
16443.861178236253,2,51,2.4,4555,24,8,8,2,6.649835415372141,1080,2400,0
25195.195559149764,6,180,2.705992760644203,4656,49,31,8,3,6.872621446387621,1106,2401,1
19967.319460422503,2,93,1.9784730193756905,4064,31,15,8,2,6.370903284562596,1070,2346,0
72919.81464420861,11,246,3.209388734628568,5207,96,52,8,4,6.808530078343932,1440,3200,1
34795.491909391974,6,127,2.490600470585823,4563,59,43,8,2,6.673693953888332,1080,2400,1
